title,brand,normal_price,low_price,high_price,oferta,categoria1,categoria2,datetime,Atributos,sin_stock,page
Ramitas sabor original 250 g,Evercrisp,0.0,1429.0,1759.0,1,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,1
Chucrut 200 g,Cuisine & Co,0.0,551.0,689.0,1,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,1
Papas Artesanales Sal de Mar 250 g,Cuisine & Co,2379.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,1
Maní Salado Marco Polo Bolsa 160 g,Marco Polo,0.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,0,1
Cheetos palitos queso 300 g,Evercrisp,1669.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,1
Pepinillos frasco 850 g,Specht,0.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,0,1
Pack Papas Fritas Lay's Stax Original 268 g,Lays,3459.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,1
Papas Fritas Caseras Marco Polo Sabor Crema y Ciboulet 200 g,Marco Polo,1829.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,1
Papas fritas original 260 g,Kryzpo,3099.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,1
Papas Fritas Lay's Stax Crema y Cebolla 134 g,Lays,1939.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,1
Papas Fritas Kryzpo Original 37 g,Kryzpo,679.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,1
Maní salado 160 g,Evercrisp,989.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,1
Papas Fritas Lay's Mediterráneas Orégano 200 g,Lays,0.0,1659.0,1929.0,1,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,1
Papas Fritas Lay's Corte Liso 220 g,Lays,0.0,1579.0,1819.0,1,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,1
Plátano frito 240 g,Cuisine & Co,0.0,1799.0,2299.0,1,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,1
"Pop corn Marco Polo caramelo, 250 g",Marco Polo,0.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,0,1
Papas Fritas Kryzpo Crema Cebolla 130 g,Kryzpo,0.0,1839.0,0.0,1,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,1
Maní japonés 200 g,Cuisine & Co,1389.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,1
Aceitunas verdes rellenas de pimiento 85 g drenado,Fragata,1099.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,1
Twistos sabor jamón 110 g,Evercrisp,1079.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,2
Maní con miel 150 g,Cuisine & Co,1069.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,2
Ramitas queso 250 g,Marco Polo,0.0,1299.0,1539.0,1,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,2
Crunchis suflé de papa Marco Polo 280 g,Marco Polo,1729.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,2
Ramitas saladas 250 g,Marco Polo,0.0,1299.0,1539.0,1,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,2
Chis Pop tutti frutti 220 g,Evercrisp,1769.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,2
Aceituna sevillana 200 g,Cuisine & Co,0.0,1335.0,1669.0,1,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,2
Tortillas de maíz panchitos 320 g,Pancho Villa,2329.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,2
Castañas de cajú saladas 80 g,Cuisine & Co,1779.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,2
Papas Fritas Marco Polo Rústicas Sabor Merkén 185 g,Marco Polo,2089.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,2
Crunchis Soufle maní 230 g,Marco Polo,1559.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,2
Maní sin sal 160 g,Evercrisp,989.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,2
Maní Salado Marco Polo Bolsa 430 g,Marco Polo,0.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,0,2
Pepinillos en vinagre bolsa 200 g,Don Juan,1229.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,2
Maní sin Sal Marco Polo Bolsa 160 g,Marco Polo,899.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,2
Aceitunas huasco 200 g drenado,Don Juan,1549.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,2
Maní con Miel Marco Polo Bolsa 150 g,Marco Polo,1179.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,2
Popcorn dulce para microondas 91 g,Act II,0.0,879.0,1099.0,1,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,2
Papas Fritas Lay's Stax Original 134 g,Lays,1939.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,2
Papas Fritas Lay's Artesanas 185 g,Lays,2429.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,2
Aceitunas verdes rellenas de ají jalapeño 85 g drenado,Fragata,1099.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,2
Suflé Gatolate chocolate 220 g,Evercrisp,1929.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,2
Mix frutos secos Millantu 120 g,Millantú,1399.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,2
Ramitas saladas 350 g,Evercrisp,2349.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,2
Pistachos 80 g,Cuisine & Co,1799.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,2
